002069, 獐子岛, 3.73
603603, 博天环境, 4.42
600371, 万向德农, 13.26
002472, 双环传动, 8.50
300755, 华致酒行, 24.86
003017, 大洋生物, 45.69
688505, 复旦张江, 16.42
600768, 宁波富邦, 7.88
601208, 东材科技, 11.33
000695, 滨海能源, 5.15
603680, 今创集团, 10.99
300276, 三丰智能, 3.78
002358, 森源电气, 3.78
605338, 巴比食品, 39.19
603041, 美思德, 13.07
603786, 科博达, 68.81
300122, 智飞生物, 143.90
603595, 东尼电子, 20.66
000020, 深华发Ａ, 8.96
300609, 汇纳科技, 16.20
000096, 广聚能源, 9.66
002782, 可立克, 13.48
600460, 士兰微, 26.65
300201, 海伦哲, 2.77
002981, 朝阳科技, 25.28
600561, 江西长运, 3.81
002175, ST东网, 1.04
000659, 珠海中富, 3.12
002205, 国统股份, 6.59
300068, 南都电源, 14.23
603090, 宏盛股份, 12.19
600593, 大连圣亚, 20.55
601330, 绿色动力, 8.36
688013, 天臣医疗, 26.83
300112, 万讯自控, 8.02
000590, 启迪药业, 8.02
300320, 海达股份, 5.58
603583, 捷昌驱动, 79.55
002570, 贝因美, 5.24
300245, 天玑科技, 8.39
688377, 迪威尔, 17.14
603843, 正平股份, 3.50
300355, 蒙草生态, 3.50
002849, 威星智能, 10.85
002168, 惠程科技, 3.85
603058, 永吉股份, 6.68
603938, 三孚股份, 19.36
605258, 协和电子, 33.12
603668, 天马科技, 7.41
002800, 天顺股份, 17.29
300565, 科信技术, 12.73
300518, 盛讯达, 31.84
002790, 瑞尔特, 5.31
002415, 海康威视, 58.90
688528, 秦川物联, 15.27
002228, 合兴包装, 3.91
300532, 今天国际, 8.89
600515, 海航基础, 6.05
000613, 大东海A, 3.56
603416, 信捷电气, 80.28
600257, 大湖股份, 5.71
688566, 吉贝尔, 24.30
300380, 安硕信息, 17.52
002551, 尚荣医疗, 6.08
601952, 苏垦农发, 12.89
300428, 四通新材, 12.90
601702, 华峰铝业, 6.81
603353, 和顺石油, 35.88
688365, 光云科技, 24.05
002936, 郑州银行, 3.95
688218, 江苏北人, 17.24
002248, 华东数控, 5.03
002598, 山东章鼓, 6.11
300222, 科大智能, 9.36
002524, 光正眼科, 11.18
002835, 同为股份, 12.28
003019, 宸展光电, 27.52
300381, 溢多利, 11.23
002979, 雷赛智能, 41.68
603159, 上海亚虹, 10.15
300145, 中金环境, 2.90
002783, 凯龙股份, 9.44
002351, 漫步者, 13.80
002455, 百川股份, 4.73
002163, 海南发展, 18.92
002601, 龙蟒佰利, 40.40
000039, 中集集团, 15.66
603466, 风语筑, 21.50
300098, 高新兴, 3.65
300402, 宝色股份, 14.61
002112, 三变科技, 7.31
002074, 国轩高科, 38.39
603916, 苏博特, 24.51
000917, 电广传媒, 4.39
603155, 新亚强, 33.74
300509, 新美星, 5.88
603879, 永悦科技, 6.62
300262, 巴安水务, 3.31
002080, 中材科技, 25.03
002823, 凯中精密, 9.94
002940, 昂利康, 36.83
300404, 博济医药, 10.32
003005, 竞业达, 45.36
600983, 惠而浦, 6.27
603790, 雅运股份, 10.34
002404, 嘉欣丝绸, 6.30
601818, 光大银行, 4.08
002209, 达 意 隆, 5.94
300665, 飞鹿股份, 10.04
300593, 新雷能, 30.88
300089, 文化长城, 5.21
603269, 海鸥股份, 10.05
600097, 开创国际, 10.43
300772, 运达股份, 18.26
300546, 雄帝科技, 12.33
002667, 鞍重股份, 5.98
000928, 中钢国际, 4.50
002909, 集泰股份, 9.77
000856, 冀东装备, 6.77
300111, 向日葵, 3.01
300248, 新开普, 8.28
000953, *ST河化, 4.14
603726, 朗迪集团, 11.30
000005, 世纪星源, 2.26
605169, 洪通燃气, 20.35
300340, 科恒股份, 10.56
600125, 铁龙物流, 5.66
300224, 正海磁材, 12.83
300842, 帝科股份, 61.90
300176, 派生科技, 6.81
002316, 亚联发展, 3.41
002972, 科安达, 17.06
605066, 天正电气, 12.53
002405, 四维图新, 15.95
002447, *ST晨鑫, 2.28
688222, 成都先导, 26.24
002064, 华峰化学, 12.17
002479, 富春环保, 5.33
603912, 佳力图, 13.33
600735, 新华锦, 4.96
600689, 上海三毛, 6.49
300025, 华星创业, 3.82
002724, 海洋王, 6.88
300254, 仟源医药, 5.74
603848, 好太太, 11.52
300230, 永利股份, 4.61
688678, 福立旺, 21.17
688596, 正帆科技, 17.35
600493, 凤竹纺织, 4.63
002122, *ST天马, 1.93
002957, 科瑞技术, 19.31
300288, 朗玛信息, 10.05
603126, 中材节能, 5.80
600778, 友好集团, 3.48
300787, 海能实业, 38.68
300650, 太龙照明, 16.25
601628, 中国人寿, 41.41
603320, 迪贝电气, 10.07
688090, 瑞松科技, 37.60
300847, 中船汉光, 22.89
300100, 双林股份, 10.48
002127, 南极电商, 10.48
300594, 朗进科技, 24.12
300717, 华信新材, 15.19
600397, 安源煤业, 2.73
600226, *ST瀚叶, 1.95
002160, 常铝股份, 3.90
002497, 雅化集团, 26.19
002990, 盛视科技, 85.38
600463, 空港股份, 5.49
600212, *ST江泉, 3.14
002885, 京泉华, 12.97
300655, 晶瑞股份, 31.86
000586, 汇源通信, 6.69
300425, 中建环能, 4.33
601827, 三峰环境, 7.88
603693, 江苏新能, 11.83
002136, 安 纳 达, 9.07
300832, 新产业, 138.50
002880, 卫光生物, 46.59
000525, 红 太 阳, 5.54
000425, 徐工机械, 5.94
603348, 文灿股份, 24.17
300405, 科隆股份, 7.93
300214, 日科化学, 7.93
600966, 博汇纸业, 17.85
002917, 金奥博, 8.33
603958, 哈森股份, 5.16
601877, 正泰电器, 38.11
600867, 通化东宝, 12.31
600099, 林海股份, 5.56
688196, 卓越新能, 56.01
002096, 南岭民爆, 6.36
300718, 长盛轴承, 17.50
002616, 长青集团, 7.16
603937, 丽岛新材, 9.15
300575, 中旗股份, 33.85
000807, 云铝股份, 6.78
002200, ST云投, 4.79
002174, 游族网络, 13.18
002491, 通鼎互联, 4.00
002247, *ST聚力, 1.60
002086, *ST东洋, 1.60
603318, 派思股份, 6.41
300154, 瑞凌股份, 5.21
600721, ST百花, 3.61
603333, 尚纬股份, 5.22
002999, 天禾股份, 10.44
603816, 顾家家居, 77.25
300141, 和顺电气, 8.45
300247, 融捷健康, 2.82
600784, 鲁银投资, 5.24
000985, 大庆华科, 11.31
688129, 东来技术, 18.61
600712, 南宁百货, 4.05
600576, 祥源文化, 3.24
300510, 金冠股份, 4.87
000715, 中兴商业, 4.47
600714, 金瑞矿业, 4.88
600159, 大龙地产, 2.44
300131, 英唐智控, 8.14
002619, 艾格拉斯, 1.63
688036, 传音控股, 162.60
003033, 征和工业, 30.19
300173, 福能东方, 6.13
002528, 英飞拓, 3.27
002235, 安妮股份, 3.68
002873, 新天药业, 15.95
600926, 杭州银行, 15.55
002240, 盛新锂能, 22.10
300697, 电工合金, 13.53
002321, 华英农业, 3.69
000523, 广州浪奇, 2.87
688089, 嘉必优, 37.79
603289, 泰瑞机器, 7.41
002468, 申通快递, 9.47
002349, 精华制药, 4.53
600167, 联美控股, 11.13
603766, 隆鑫通用, 3.30
605006, 山东玻纤, 7.84
002132, 恒星科技, 2.89
300436, 广生堂, 33.05
603557, 起步股份, 7.85
300608, 思特奇, 11.57
300091, 金通灵, 3.72
000673, *ST当代, 1.24
688215, 瑞晟智能, 43.00
300395, 菲利华, 54.24
002328, 新朋股份, 4.56
300258, 精锻科技, 14.10
002811, 郑中设计, 7.90
002879, 长缆科技, 13.32
000929, 兰州黄河, 7.92
603611, 诺力股份, 13.76
002728, 特一药业, 10.85
300330, 华虹计通, 8.77
600888, 新疆众和, 5.43
002808, 恒久科技, 7.11
603385, 惠达卫浴, 10.89
601101, 昊华能源, 3.77
300625, 三雄极光, 15.09
600525, 长园集团, 5.88
002910, 庄园牧场, 9.25
002521, 齐峰新材, 5.90
300042, 朗科科技, 12.26
300495, 美尚生态, 5.92
002178, 延华智能, 2.96
000735, 罗 牛 山, 8.46
603551, 奥普家居, 12.70
000100, TCL科技, 9.32
002211, 宏达新材, 5.51
002296, 辉煌科技, 6.36
605288, 凯迪股份, 122.58
600113, 浙江东日, 5.94
300287, 飞利信, 3.82
603109, 神驰机电, 22.08
688158, 优刻得-W, 42.50
002971, 和远气体, 16.58
603036, 如通股份, 7.66
603833, 欧派家居, 126.65
002464, 众应互联, 2.56
600686, 金龙汽车, 6.83
605001, 威奥股份, 14.09
300477, 合纵科技, 4.71
002239, 奥特佳, 4.71
603166, 福达股份, 5.57
603908, 牧高笛, 20.58
600130, 波导股份, 3.43
000400, 许继电气, 14.16
300534, 陇神戎发, 5.15
300603, 立昂技术, 11.16
688277, 天智航-U, 40.80
600599, *ST熊猫, 4.30
300779, 惠城环保, 15.48
300200, 高盟新材, 9.91
603839, 安正时尚, 9.06
603266, 天龙股份, 10.36
600854, 春兰股份, 3.46
002682, 龙洲股份, 3.46
300040, 九洲集团, 6.49
603869, 新智认知, 10.39
300150, 世纪瑞尔, 4.33
603157, *ST拉夏, 1.30
600135, 乐凯胶片, 6.50
002898, 赛隆药业, 8.67
600908, 无锡银行, 6.07
603918, 金桥信息, 9.54
300520, 科大国创, 18.65
002819, 东方中科, 32.13
300044, 赛为智能, 6.08
000931, 中 关 村, 6.95
605155, 西大门, 21.29
000558, 莱茵体育, 2.61
300120, 经纬辉开, 9.14
603917, 合力科技, 9.15
600681, 百川能源, 5.24
300356, 光一科技, 4.37
002103, 广博股份, 3.94
002510, 天汽模, 4.38
300459, 金科文化, 3.51
300161, 华中数控, 19.75
003016, 欣贺股份, 9.22
002948, 青岛银行, 5.28
002878, 元隆雅图, 19.80
002181, 粤 传 媒, 3.96
603776, 永安行, 15.86
603330, 上海天洋, 28.20
603980, 吉华集团, 6.17
603366, 日出东方, 4.41
603803, 瑞斯康达, 9.28
300494, 盛天网络, 12.39
300641, 正丹股份, 4.43
300472, 新元科技, 10.19
600104, 上汽集团, 25.70
300802, 矩子科技, 29.71
603020, 爱普股份, 8.87
300634, 彩讯股份, 16.41
300193, 佳士科技, 7.10
600444, 国机通用, 8.88
000616, 海航投资, 2.22
600855, 航天长峰, 16.01
002867, 周大生, 27.13
002172, 澳洋健康, 2.67
002191, 劲嘉股份, 9.80
002027, 分众传媒, 11.15
002842, 翔鹭钨业, 8.93
603030, 全筑股份, 4.47
300080, 易成新能, 4.92
603568, 伟明环保, 18.80
000564, 供销大集, 2.24
002781, 奇信股份, 8.07
300190, 维尔利, 7.18
603639, 海利尔, 19.80
600337, 美克家居, 5.40
605100, 华丰股份, 42.37
688393, 安必平, 35.18
300493, 润欣科技, 6.78
002826, 易明医药, 8.59
002893, 华通热力, 7.24
603676, 卫信康, 8.16
603055, 台华新材, 5.44
002433, 太安堂, 3.63
300432, 富临精工, 11.35
603268, 松发股份, 15.90
300598, 诚迈科技, 92.26
300426, 唐德影视, 5.46
603711, 香飘飘, 18.67
300484, 蓝海华腾, 13.22
600698, ST天雁, 2.28
000705, 浙江震元, 6.84
603388, 元成股份, 5.93
300290, 荣科科技, 4.57
300441, 鲍斯股份, 9.60
300410, 正业科技, 6.40
688278, 特宝生物, 32.47
603399, 吉翔股份, 4.12
300189, 神农科技, 4.12
000952, 广济药业, 6.87
000428, 华天酒店, 2.29
300782, 卓胜微, 642.99
300621, 维业股份, 7.84
300758, 七彩化学, 23.10
002015, 协鑫能科, 5.55
002883, 中设股份, 12.96
000536, *ST华映, 3.24
300769, 德方纳米, 141.20
002145, 中核钛白, 6.02
600526, 菲达环保, 4.17
603039, 泛微网络, 95.07
600755, 厦门国贸, 6.51
300701, 森霸传感, 28.87
002047, 宝鹰股份, 3.26
601512, 中新集团, 9.32
000903, 云内动力, 4.20
603518, 锦泓集团, 4.67
600722, 金牛化工, 3.74
600149, ST坊展, 4.21
002482, 广田集团, 2.81
600862, 中航高科, 37.50
000815, 美利云, 6.10
603017, 中衡设计, 9.39
002774, 快意电梯, 5.64
605088, 冠盛股份, 17.46
688096, 京源环保, 16.53
300691, 联合光电, 12.32
603931, 格林达, 38.41
603335, 迪生力, 4.27
600501, 航天晨光, 10.94
600313, 农发种业, 4.76
300377, 赢时胜, 8.57
600156, 华升股份, 3.81
603656, 泰禾智能, 11.91
600052, 浙江广厦, 2.86
002279, 久其软件, 4.29
002654, 万润科技, 3.34
002399, 海普瑞, 17.20
601939, 建设银行, 6.69
600222, 太龙药业, 4.78
002201, 九鼎新材, 11.00
002037, 保利联合, 6.22
600719, 大连热电, 3.35
002067, 景兴纸业, 3.83
002767, 先锋电子, 10.06
300228, 富瑞特装, 5.75
603637, 镇海股份, 7.67
688310, 迈得医疗, 28.78
600448, 华纺股份, 3.36
002535, *ST林重, 1.44
002203, 海亮股份, 7.68
300710, 万隆光电, 27.37
002108, 沧州明珠, 4.33
603527, 众源新材, 7.22
600260, 凯乐科技, 10.11
002137, 麦达数字, 5.78
000566, 海南海药, 8.19
688058, 宝兰德, 84.35
000721, 西安饮食, 3.86
603788, 宁波高发, 13.52
002762, 金发拉比, 4.83
600243, *ST海华, 2.90
600128, 弘业股份, 5.80
002102, ST冠福, 1.45
000933, 神火股份, 6.78
000669, *ST金鸿, 1.94
002372, 伟星新材, 18.92
600180, 瑞茂通, 5.34
300102, 乾照光电, 5.34
688181, 八亿时空, 56.81
002718, 友邦吊顶, 14.10
000862, 银星能源, 3.89
600985, 淮北矿业, 10.70
600555, *ST海创, 1.46
600207, 安彩高科, 5.84
300601, 康泰生物, 150.90
688513, 苑东生物, 49.17
600882, 妙可蓝多, 56.97
300732, 设研院, 12.66
300563, 神宇股份, 25.40
603221, 爱丽家居, 11.74
300137, 先河环保, 6.36
300202, 聚龙股份, 7.83
001896, 豫能控股, 7.83
002779, 中坚科技, 11.28
300479, 神思电子, 12.28
600078, 澄星股份, 3.44
600892, *ST大晟, 2.95
000782, 美达股份, 2.95
600997, 开滦股份, 5.41
002090, 金智科技, 6.89
300312, 邦讯技术, 4.43
002494, 华斯股份, 3.45
300291, 华录百纳, 4.44
600560, 金自天正, 8.39
300366, 创意信息, 8.39
000509, *ST华塑, 2.47
300269, 联建光电, 3.46
600558, 大西洋, 2.97
002983, 芯瑞达, 27.74
603630, 拉芳家化, 14.38
601566, 九牧王, 11.41
600302, 标准股份, 3.97
300160, 秀强股份, 7.45
002855, 捷荣技术, 9.45
600896, 览海医疗, 3.98
002442, 龙星化工, 3.98
002094, 青岛金王, 2.99
300081, 恒信东方, 7.98
300252, 金信诺, 8.98
600223, 鲁商发展, 9.48
601126, 四方股份, 6.49
300360, 炬华科技, 8.49
600179, *ST安通, 4.00
000661, 长春高新, 473.98
300660, 江苏雷利, 17.03
600196, 复星医药, 50.10
300002, 神州泰岳, 4.51
300118, 东方日升, 26.20
603629, 利通电子, 34.27
603050, 科林电气, 11.60
002244, 滨江集团, 4.54
003023, 彩虹集团, 33.30
600805, 悦达投资, 4.04
002046, 国机精工, 8.59
300298, 三诺生物, 36.43
002270, 华明装备, 5.06
300683, 海特生物, 36.45
002900, 哈三联, 8.63
600421, ST华嵘, 8.64
605168, 三人行, 192.20
300504, 天邑股份, 16.81
002955, 鸿合科技, 20.89
300722, 新余国科, 51.48
603757, 大元泵业, 18.87
601777, *ST力帆, 5.10
300568, 星源材质, 28.58
002227, 奥 特 迅, 13.78
002578, 闽发铝业, 3.07
688560, 明冠新材, 26.11
002831, 裕同科技, 32.27
002029, 七 匹 狼, 5.13
603217, 元利科技, 24.64
000983, 山西焦煤, 5.65
000791, 甘肃电投, 4.11
688510, 航亚科技, 31.36
300550, 和仁科技, 16.97
603677, 奇精机械, 10.80
300506, 名家汇, 4.63
300681, 英搏尔, 28.31
600715, 文投控股, 2.06
300374, 中铁装配, 12.37
603559, 中通国脉, 14.95
000913, 钱江摩托, 25.80
600529, 山东药玻, 46.45
002397, 梦洁股份, 4.13
605158, 华达新材, 10.85
002810, 山东赫达, 47.05
000530, 冰山冷热, 3.62
603299, 苏盐井神, 7.76
603013, 亚普股份, 13.50
601168, 西部矿业, 14.03
002363, 隆基机械, 5.72
000691, 亚太实业, 4.16
603363, 傲农生物, 13.01
600476, 湘邮科技, 9.38
603507, 振江股份, 20.85
300215, 电科院, 6.79
002962, 五方光电, 16.21
002452, 长高集团, 5.23
603860, 中公高科, 19.88
600241, *ST时万, 3.14
002652, 扬子新材, 3.14
002150, 通润装备, 5.76
600975, 新五丰, 8.38
002502, *ST鼎龙, 2.62
300812, 易天股份, 38.82
002362, 汉王科技, 24.69
605199, 葫芦娃, 21.54
600480, 凌云股份, 8.41
603679, 华体科技, 21.03
600760, 中航沈飞, 83.60
601801, 皖新传媒, 4.74
000506, 中润资源, 2.11
603716, 塞力医疗, 14.78
603767, 中马传动, 6.34
002963, 豪尔赛, 17.44
002388, 新亚制程, 5.29
000055, 方大集团, 4.24
600540, 新赛股份, 4.25
603203, 快克股份, 26.58
002634, 棒杰股份, 6.39
300170, 汉得信息, 7.46
601318, 中国平安, 86.90
002493, 荣盛石化, 31.46
600213, 亚星客车, 6.94
688550, 瑞联新材, 89.80
000639, 西王食品, 5.88
002048, 宁波华翔, 16.05
300423, 昇辉科技, 12.31
603115, 海星股份, 14.46
000906, 浙商中拓, 6.43
600582, 天地科技, 3.22
300554, 三超新材, 17.20
603357, 设计总院, 9.14
002107, 沃华医药, 9.68
000501, 鄂武商Ａ, 10.76
300557, 理工光科, 23.72
601969, 海南矿业, 5.40
000524, 岭南控股, 7.02
600763, 通策医疗, 297.06
600297, 广汇汽车, 2.71
000533, 顺钠股份, 2.71
300079, 数码科技, 4.34
603933, 睿能科技, 9.77
002989, 中天精装, 35.30
000585, *ST东电, 1.63
300687, 赛意信息, 29.91
603139, 康惠制药, 15.23
603032, 德新交运, 10.93
600654, ST中安, 1.64
002868, 绿康生化, 12.03
002199, 东晶电子, 6.02
605222, 起帆电缆, 20.25
603800, 道森股份, 8.77
300684, 中石科技, 20.83
300110, 华仁药业, 4.39
600830, 香溢融通, 4.95
600355, 精伦电子, 2.20
600277, 亿利洁能, 2.75
600145, *ST新亿, 1.10
600100, 同方股份, 6.05
300130, 新国都, 10.45
600919, 江苏银行, 5.51
600173, 卧龙地产, 4.96
300094, 国联水产, 4.41
000056, 皇庭国际, 2.76
603648, 畅联股份, 7.73
300292, 吴通控股, 3.87
000016, 深康佳Ａ, 7.19
300178, 腾邦国际, 3.32
601918, 新集能源, 2.77
002284, 亚太股份, 5.54
002967, 广电计量, 35.49
002347, 泰尔股份, 3.89
600523, 贵航股份, 16.69
000993, 闽东电力, 6.13
603948, 建业股份, 18.96
603928, 兴业股份, 10.60
002322, 理工环科, 10.60
002905, 金逸影视, 8.93
300821, 东岳硅材, 10.63
300058, 蓝色光标, 6.16
002295, 精艺股份, 6.16
603298, 杭叉集团, 19.62
603421, 鼎信通讯, 8.41
603877, 太平鸟, 33.10
002558, 巨人网络, 17.40
002148, 北纬科技, 3.93
600753, 东方银星, 18.54
300763, 锦浪科技, 147.76
000833, 粤桂股份, 4.50
600759, 洲际油气, 1.69
300678, 中科信息, 19.77
605123, 派克新材, 71.18
603086, 先达股份, 14.72
002514, 宝馨科技, 3.40
601456, 国联证券, 17.58
603963, 大理药业, 7.94
300462, 华铭智能, 19.85
300129, 泰胜风能, 6.81
000038, 深大通, 9.10
002573, 清新环境, 5.12
600220, 江苏阳光, 2.28
000982, *ST 中绒, 1.14
688396, 华润微, 70.75
600829, 人民同泰, 6.28
000819, 岳阳兴长, 6.29
002672, 东江环保, 8.01
600306, *ST商城, 5.15
600123, 兰花科创, 5.17
002495, 佳隆股份, 2.30
603967, 中创物流, 12.68
601336, 新华保险, 55.92
603232, 格尔软件, 23.06
600724, 宁波富达, 3.46
002377, 国创高新, 3.46
000151, 中成股份, 7.51
603856, 东宏股份, 12.72
002899, 英派斯, 12.16
002881, 美格智能, 17.38
300268, 佳沃股份, 9.87
603380, 易德龙, 19.17
002697, 红旗连锁, 6.39
300420, 五洋停车, 5.23
002840, 华统股份, 9.32
000411, 英特集团, 14.57
600281, 太化股份, 3.50
600532, 宏达矿业, 12.89
300455, 康拓红外, 11.72
002128, 露天煤业, 9.98
002554, 惠博普, 2.35
600589, 广东榕泰, 2.94
601898, 中煤能源, 4.71
300301, 长方集团, 3.54
002636, 金安国纪, 8.26
000957, 中通客车, 7.09
300352, 北信源, 5.32
002421, 达实智能, 3.55
002337, 赛象科技, 2.96
002264, 新 华 都, 4.15
688133, 泰坦科技, 117.99
300281, 金明精机, 5.35
002620, 瑞和股份, 5.35
600007, 中国国贸, 12.49
603976, 正川股份, 62.47
603080, 新疆火炬, 11.32
600758, 辽宁能源, 2.98
600061, 国投资本, 13.75
002662, 京威股份, 3.59
601001, 晋控煤业, 5.39
300499, 高澜股份, 8.99
300295, 三六五网, 11.39
603067, 振华股份, 6.60
603066, 音飞储存, 7.80
002666, 德联集团, 4.80
000679, *ST友谊, 3.00
688526, 科前生物, 38.41
300525, 博思软件, 25.86
300030, 阳普医疗, 11.43
600580, 卧龙电驱, 14.44
002824, 和胜股份, 13.25
000567, 海德股份, 8.44
300010, 豆神教育, 9.05
600090, *ST济堂, 1.21
002451, 摩恩电气, 6.05
002113, *ST天润, 1.21
600814, 杭州解百, 5.45
605003, 众望布艺, 27.27
300341, 麦克奥迪, 9.09
000517, 荣安地产, 3.03
603813, 原尚股份, 13.34
002651, 利君股份, 12.15
002492, 恒基达鑫, 4.86
002471, 中超控股, 2.43
002431, 棕榈股份, 3.04
603619, 中曼石油, 8.52
600563, 法拉电子, 103.00
600826, 兰生股份, 7.93
600403, 大有能源, 4.27
002088, 鲁阳节能, 10.98
000936, 华西股份, 7.32
002282, 博深股份, 9.16
603477, 巨星农牧, 10.40
600708, 光明地产, 2.45
300647, 超频三, 9.81
603896, 寿仙谷, 35.57
000822, 山东海化, 3.68
603439, 贵州三力, 17.80
601636, 旗滨集团, 12.29
000042, 中洲控股, 9.22
002669, 康达新材, 15.37
688185, 康希诺-U, 369.16
300317, 珈伟新能, 6.77
002645, 华宏科技, 8.62
300663, 科蓝软件, 20.95
000420, 吉林化纤, 1.85
600248, 延长化建, 4.32
000978, 桂林旅游, 4.32
601038, 一拖股份, 9.90
002809, 红墙股份, 9.91
603218, 日月股份, 40.30
002014, 永新股份, 9.93
688063, 派能科技, 279.60
000548, 湖南投资, 3.73
600694, 大商股份, 19.30
600202, 哈空调, 3.74
600163, 中闽能源, 3.74
600353, 旭光电子, 4.99
002698, 博实股份, 12.49
000505, 京粮控股, 8.12
300811, 铂科新材, 66.36
688289, 圣湘生物, 120.24
600539, ST狮头, 6.89
002515, 金字火腿, 5.64
688389, 普门科技, 19.43
300653, 正海生物, 53.33
300075, 数字政通, 10.67
603838, 四通股份, 5.65
600509, 天富能源, 4.40
300358, 楚天科技, 10.06
600797, 浙大网新, 6.92
600794, 保税科技, 3.15
300806, 斯迪克, 57.33
002505, 鹏都农牧, 2.52
002154, 报 喜 鸟, 3.15
603897, 长城科技, 16.40
603183, 建研院, 6.94
003029, 吉大正元, 22.77
603871, 嘉友国际, 19.64
600405, 动力源, 6.34
000890, *ST胜尔, 3.17
603817, 海峡环保, 5.71
600531, 豫光金铅, 5.08
603665, 康隆达, 15.88
603809, 豪能股份, 19.70
600982, 宁波能源, 3.18
002344, 海宁皮城, 3.82
300589, 江龙船艇, 25.50
300016, 北陆药业, 8.94
300231, 银信科技, 8.32
002786, 银宝山新, 6.40
002621, 美吉姆, 5.12
002559, 亚威股份, 5.12
000716, 黑芝麻, 3.20
000988, 华工科技, 24.97
603351, 威尔药业, 19.85
603200, 上海洗霸, 23.09
003006, 百亚股份, 22.45
000909, 数源科技, 7.70
002258, 利尔化学, 21.21
002398, 垒知集团, 7.72
603867, 新化股份, 21.90
300682, 朗新科技, 13.55
601222, 林洋能源, 8.39
000955, 欣龙控股, 7.10
603898, 好莱客, 14.85
002897, 意华股份, 25.85
002457, 青龙管业, 7.11
300328, 宜安科技, 7.77
603895, 天永智能, 14.91
600711, 盛屯矿业, 7.78
002369, 卓翼科技, 4.55
002222, 福晶科技, 14.99
600438, 通威股份, 38.50
601997, 贵阳银行, 7.84
002951, 金时科技, 11.76
000605, 渤海股份, 5.23
600530, *ST交昂, 2.62
002365, 永安药业, 9.18
002117, 东港股份, 7.87
603189, 网达软件, 18.38
603001, 奥康国际, 7.23
600106, 重庆路桥, 2.63
300278, 华昌达, 3.95
600508, 上海能源, 9.22
600956, 新天绿能, 7.92
600385, ST金泰, 4.62
002339, 积成电子, 5.95
002915, 中欣氟材, 14.58
600192, 长城电工, 4.64
600152, 维科技术, 5.98
603586, 金麒麟, 13.30
603214, 爱婴室, 20.64
300702, 天宇股份, 87.95
603501, 韦尔股份, 286.00
603998, 方盛制药, 5.34
603117, 万林物流, 3.34
300027, 华谊兄弟, 4.02
002670, 国盛金控, 10.72
002632, 道明光学, 6.70
300342, 天银机电, 11.40
002732, 燕塘乳业, 22.80
600510, 黑牡丹, 6.72
300416, 苏试试验, 24.88
600901, 江苏租赁, 5.38
000573, 粤宏远Ａ, 2.69
688065, 凯赛生物, 87.56
600545, 卓郎智能, 3.37
603612, 索通发展, 12.84
600481, 双良节能, 3.38
688189, 南新制药, 47.35
600780, 通宝能源, 3.39
688135, 利扬芯片, 39.38
600153, 建发股份, 8.15
603103, 横店影视, 14.28
601118, 海南橡胶, 4.76
300371, 汇中股份, 12.92
002641, 永高股份, 6.80
600682, 南京新百, 9.53
600462, *ST九有, 2.05
600103, 青山纸业, 2.05
603398, 邦宝益智, 9.57
300619, 金银河, 19.15
002486, 嘉麟杰, 3.42
002458, 益生股份, 10.96
000989, 九 芝 堂, 8.22
002623, 亚玛顿, 41.20
300999, 金龙鱼, 119.02
300435, 中泰股份, 11.70
601860, 紫金银行, 4.13
002731, 萃华珠宝, 6.20
300204, 舒泰神, 8.27
600961, 株冶集团, 6.21
600229, 城市传媒, 6.21
002506, 协鑫集成, 4.14
002224, 三 力 士, 5.52
688229, 博睿数据, 133.95
600368, 五洲交通, 3.46
002628, 成都路桥, 3.46
300465, 高伟达, 11.08
600732, 爱旭股份, 17.35
603955, 大千生态, 13.19
300009, 安科生物, 15.28
603968, 醋化股份, 15.32
603006, 联明股份, 9.75
603567, 珍宝岛, 10.45
603708, 家家悦, 22.32
605151, 西上海, 18.90
000900, 现代投资, 4.20
000552, 靖远煤电, 2.80
603393, 新天然气, 21.05
300427, 红相股份, 21.77
600506, 香梨股份, 7.73
603989, 艾华集团, 25.31
600971, 恒源煤电, 5.65
603993, 洛阳钼业, 6.36
600331, 宏达股份, 2.12
300143, 盈康生命, 19.08
688378, 奥来德, 50.24
603609, 禾丰牧业, 12.03
002298, 中电兴发, 8.50
688618, 三旺通信, 56.00
002354, *ST天娱, 2.84
601900, 南方传媒, 7.84
300715, 凯伦股份, 39.25
300762, 上海瀚讯, 54.36
000622, 恒立实业, 3.58
600475, 华光环能, 10.75
601595, 上海电影, 10.77
002935, 天奥电子, 27.29
600834, 申通地铁, 9.34
002066, 瑞泰科技, 7.91
603158, 腾龙股份, 18.70
601128, 常熟银行, 7.20
601010, 文峰股份, 2.88
002991, 甘源食品, 80.77
601319, 中国人保, 6.50
600594, 益佰制药, 5.06
000950, 重药控股, 5.06
300820, 英杰电气, 43.38
000419, 通程控股, 4.34
688588, 凌志软件, 23.18
300026, 红日药业, 4.35
300445, 康斯特, 12.35
002860, 星帅尔, 14.53
600275, ST昌鱼, 2.18
001965, 招商公路, 7.27
603616, 韩建河山, 5.09
603123, 翠微股份, 6.55
000850, 华茂股份, 3.64
000915, 山大华特, 23.31
002599, 盛通股份, 3.65
002574, 明牌珠宝, 4.38
002219, *ST恒康, 1.46
002198, 嘉应制药, 4.38
000790, 华神科技, 4.39
002864, 盘龙药业, 23.43
601077, 渝农商行, 4.40
603696, 安记食品, 10.27
603081, 大丰实业, 10.27
